meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx
0.179489929200821,0.0604267926295594,0.18152350081037302,0.13387358184765,0.225089141004862,0.0912155591572123,1.51397189614924,5.99554180540149,0.9272897864197941,0.4477232880688529,0.177439222042139,0.179489929200821,0.12119259599015302,0.0476663356504469,0.272727272727273,0.690588662790698,0.0234375,4.546875,4.5234375,0.113716934824107
0.18355065016300398,0.033171854034331004,0.187810858143608,0.17800350262697,0.196637478108581,0.0186339754816112,3.3614552687653796,14.4225625924308,0.785317613957902,0.235786121483221,0.192714535901926,0.18355065016300398,0.17795338340501604,0.060377358490566,0.246153846153846,0.622596153846154,0.1796875,5.765625,5.5859375,0.16713286713286699
0.166422104739034,0.0526979846417048,0.166965699208443,0.15311345646438002,0.194300791556728,0.0411873350923483,3.27118153674443,16.1407611314319,0.907315444101578,0.4932118176520301,0.15865435356200502,0.166422104739034,0.153659891109447,0.0699300699300699,0.23809523809523803,1.00146484375,0.15625,3.994140625,3.837890625,0.360931689175964
0.14598797080279802,0.0736311920420068,0.14592019058963698,0.0935556879094699,0.210125074449077,0.116569386539607,1.5130613265503303,5.34831783346212,0.956193881432727,0.683322603933605,0.0171768910065515,0.14598797080279802,0.116721308007729,0.0158572844400396,0.266666666666667,0.117466517857143,0.0078125,0.6015625,0.59375,0.256864988558352
0.18621916402487196,0.060036013187175004,0.21383285302593696,0.122247838616715,0.23884726224783898,0.11659942363112401,1.9673941642156398,6.586838498364741,0.884970402860167,0.318323382016513,0.244495677233429,0.18621916402487196,0.117582063716316,0.0486322188449848,0.268156424581006,0.9873046875,0.0234375,5.3203125,5.296875,0.140729548888409
0.13854615610732798,0.0762281279662023,0.129991173874669,0.0726566637246249,0.205613415710503,0.132956751985878,0.970001879875993,4.27714160350992,0.974481291149253,0.778516907281359,0.10305383936451899,0.13854615610732798,0.10742540151816,0.0287253141831239,0.22857142857142898,0.176432291666667,0.0078125,0.703125,0.6953125,0.23274478330658105
0.155565039880947,0.0590720099542177,0.12746511627907,0.110697674418605,0.214883720930233,0.10418604651162801,3.44773133192442,19.470466987144302,0.9126840343157071,0.454094176005604,0.11118604651162801,0.155565039880947,0.12160162505629199,0.0408163265306122,0.263157894736842,0.4510498046875,0.0048828125,0.7958984375,0.791015625,0.43758573388203004
0.20766463395746398,0.0293369733248179,0.205462962962963,0.195416666666667,0.21712962962963,0.021712962962963,3.40091707134184,15.7035721606001,0.8070618284539219,0.165310907230165,0.19930555555555604,0.20766463395746398,0.18428546820707298,0.0486815415821501,0.272727272727273,1.5735452586206897,0.0234375,8.484375,8.4609375,0.148252716812274
0.205742047309098,0.0580406718583911,0.2352,0.145185185185185,0.251792592592593,0.106607407407407,2.2349609782757,8.73895289909401,0.884985031543504,0.32278290826818,0.239762962962963,0.205742047309098,0.133266282015585,0.0475247524752475,0.277456647398844,1.08046875,0.0234375,7.640625,7.6171875,0.11866220735786
0.200403463711083,0.045665997660735,0.2016,0.185422222222222,0.22524444444444397,0.0398222222222222,3.39410394423993,19.7983090030399,0.87012210991027,0.34577689396957206,0.18583703703703697,0.200403463711083,0.163243781352984,0.0469667318982388,0.27586206896551696,1.2398897058823501,0.0234375,8.671875,8.6484375,0.0902777777777778
0.194793770104577,0.0292550849521539,0.19530145530145498,0.17405405405405402,0.20941787941787898,0.0353638253638254,2.36381067376413,8.385497462359119,0.851915689630617,0.11926759952793302,0.173326403326403,0.194793770104577,0.17084707447054698,0.0157016683022571,0.27586206896551696,0.62890625,0.0078125,5.4296875,5.421875,0.14489273134806302
0.10039941711753302,0.0728345701003321,0.0817251755265797,0.0440922768304915,0.14435305917753302,0.100260782347041,0.529583803021651,2.06845549084691,0.970194162362047,0.7545522054971759,0.0116549648946841,0.10039941711753302,0.11735932113776,0.0159362549800797,0.262295081967213,1.08675986842105,0.0078125,4.34375,4.3359375,0.344864864864865
0.14919217323046,0.0831248508485519,0.153562731604023,0.083155108523028,0.21596611964002102,0.132811011116993,2.4911314437186602,13.6363888309634,0.9629011767397291,0.7385469604636841,0.0152673372154579,0.14919217323046,0.12115244788462899,0.0161943319838057,0.253968253968254,1.5917338709677402,0.34375,5.0078125,4.6640625,0.30826974378063204
0.18546250744667198,0.0587788735918193,0.19861715749039702,0.126555697823303,0.237695262483995,0.11113956466069098,1.7441324001626102,5.9138876539446,0.9035666288976659,0.362197266701835,0.11508322663252199,0.18546250744667198,0.11856444659276402,0.0489296636085627,0.27906976744186,1.154296875,0.0234375,6.2109375,6.1875,0.0979305247597931
0.19414990879471802,0.0586469858982244,0.21856915739268698,0.136216216216216,0.247503974562798,0.11128775834658199,1.54224896034093,4.9141512632993205,0.8857577843184019,0.274199023028673,0.252845786963434,0.19414990879471802,0.133796638199834,0.0494845360824742,0.27428571428571397,0.67724609375,0.140625,4.921875,4.78125,0.0626598465473146
0.16243892970375598,0.0599440882265267,0.16779710144927498,0.10997101449275401,0.20837681159420302,0.0984057971014493,1.1234543783064699,4.108406133258519,0.9492401426661969,0.607524026764539,0.0959710144927536,0.16243892970375598,0.0959713571731734,0.0170212765957447,0.21052631578947398,0.986979166666667,0.078125,6.8671875,6.7890625,0.227420680585238
0.18271350662570102,0.0373188934235535,0.177748691099476,0.168586387434555,0.20010471204188499,0.0315183246073298,3.09078045454808,13.5509502940835,0.845562464313199,0.29141906052427197,0.169319371727749,0.18271350662570102,0.167259373743241,0.0263157894736842,0.253968253968254,0.22615131578947398,0.15625,0.6015625,0.4453125,0.11988304093567301
0.203086747600105,0.0500048939943133,0.20733427362482398,0.16191819464033802,0.24722143864598004,0.0853032440056417,1.2289142390587802,4.82559535680373,0.904812419085412,0.319021119785031,0.148095909732017,0.203086747600105,0.143629842212148,0.047244094488189003,0.277456647398844,1.34201388888889,0.0234375,8.484375,8.4609375,0.128184237683993
0.18459691842398898,0.0297584391741559,0.183612815269257,0.17559645535105703,0.196973415132924,0.0213769597818678,3.6165093118081004,18.2480545761043,0.8312058349168029,0.21445386578669395,0.18017723244717102,0.18459691842398898,0.175481108968389,0.0157016683022571,0.27586206896551696,0.691300675675676,0.0703125,6.7109375,6.640625,0.163361344537815
0.192628831287094,0.0778487029372969,0.214562383612663,0.169720670391061,0.255232774674115,0.085512104283054,2.2457359131998302,12.4287347460057,0.9323521551361859,0.5638844039491221,0.0500558659217877,0.192628831287094,0.14865869443927698,0.0182648401826484,0.27586206896551696,0.301185344827586,0.0546875,0.734375,0.6796875,0.23727422003284102
0.178653417977599,0.0335729027738389,0.17615446500402301,0.165792437650845,0.186967015285599,0.0211745776347546,3.4149577276440497,15.1793789083981,0.823984457876076,0.216122064281582,0.17908286403861604,0.178653417977599,0.167376576077276,0.0434782608695652,0.23188405797101397,0.8330078125,0.1640625,6.453125,6.2890625,0.195351632939291
0.17224285948974802,0.0548064682338022,0.18834745762711896,0.127245762711864,0.203177966101695,0.0759322033898305,4.80577264759603,30.750959758031502,0.87592654665763,0.342791542599305,0.189533898305085,0.17224285948974802,0.09440051597729598,0.0222841225626741,0.21052631578947398,0.241365131578947,0.0078125,0.828125,0.8203125,0.26964285714285696
0.19980651912095104,0.0619737767372152,0.21135764158262196,0.184422032583398,0.235686578743212,0.0512645461598138,2.5438411837255095,14.9219642600653,0.904432361662093,0.425289172467044,0.0499612102404965,0.19980651912095104,0.156465082469487,0.0161943319838057,0.266666666666667,0.250446428571429,0.0546875,0.8984375,0.84375,0.32952069716775606
0.190289377679143,0.0594191172350835,0.210953101361573,0.12962178517397902,0.24145234493192103,0.11183055975794198,1.2435756063984298,3.9537579535790197,0.918596465760573,0.389962160989253,0.220272314674735,0.190289377679143,0.125343493223908,0.0473372781065089,0.272727272727273,1.28040081521739,0.0234375,4.6171875,4.59375,0.16276754604280702
0.184956708864469,0.0578955726070142,0.201618122977346,0.172319309600863,0.21974110032362498,0.0474217907227616,2.2982173574943103,8.190221643618129,0.9041381672064309,0.4544148817675321,0.20297734627831698,0.184956708864469,0.17526358412091597,0.0285714285714286,0.271186440677966,0.2751953125,0.0078125,3.328125,3.3203125,0.0824801271860095
0.17523566219078698,0.0581249842166691,0.1928125,0.1165625,0.2215625,0.105,1.62123271885121,5.55122328217233,0.920791270291832,0.449500347973826,0.2140625,0.17523566219078698,0.109784798346624,0.0268456375838926,0.266666666666667,0.935461956521739,0.1015625,6.3125,6.2109375,0.244025157232704
0.171409029312436,0.0607253748882674,0.19,0.109047619047619,0.208571428571429,0.0995238095238095,2.04876834195897,7.02370307876592,0.9098268875432259,0.50063131167207,0.195238095238095,0.171409029312436,0.117953143501748,0.0469208211143695,0.27906976744186,0.791015625,0.0234375,4.3359375,4.3125,0.0824808184143223
0.13729500881056,0.0652833492174039,0.112982456140351,0.0864197530864197,0.19066926575698498,0.10424951267056501,2.91601408065064,13.827785020920999,0.9334768384508191,0.57229133916005,0.0835087719298246,0.13729500881056,0.10823430420569699,0.0396039603960396,0.271186440677966,0.663802083333333,0.078125,4.65625,4.578125,0.18059315052371397
0.20591840613455803,0.0435413939627127,0.21205479452054798,0.173698630136986,0.23945205479452103,0.0657534246575343,1.22189433607452,3.81023127753188,0.897998573287429,0.322767278756771,0.172602739726027,0.20591840613455803,0.164462302921867,0.0494335736354274,0.27906976744186,1.75279017857143,0.2578125,10.96875,10.7109375,0.132658643326039
0.15716862667603304,0.0783940720558828,0.18461215932914,0.0851153039832285,0.22599580712788297,0.140880503144654,2.3221405374176003,13.3260019438479,0.9618346622703299,0.7521038336052661,0.050188679245282995,0.15716862667603304,0.14142445766208897,0.016597510373443997,0.262295081967213,0.31640625,0.0546875,3.828125,3.7734375,0.126211180124224
0.156413665527814,0.0763290432311297,0.147649006622517,0.10384105960264901,0.22807947019867497,0.124238410596026,1.4338648615790701,5.854600795004231,0.9697362169285341,0.755511823030957,0.12470198675496699,0.156413665527814,0.11634647106479598,0.0219478737997257,0.19277108433734902,0.21640625,0.0078125,0.625,0.6171875,0.34669479606188497
0.16950575865439502,0.0669304039688091,0.140970537261698,0.124471403812825,0.24263431542461,0.118162911611785,2.38467152150124,10.2399484285642,0.919990544702081,0.48410065763237997,0.133934142114385,0.16950575865439502,0.110565779153581,0.0174102285092492,0.266666666666667,0.216145833333333,0.0078125,0.8359375,0.828125,0.143081761006289
0.160199487020457,0.0703174936337449,0.165680473372781,0.0936094674556213,0.22753451676528602,0.133925049309665,16.4959549944204,331.371838383504,0.9159700542988422,0.5419318516413361,0.0601972386587771,0.160199487020457,0.0742806643114068,0.0159680638722555,0.271186440677966,0.0764508928571429,0.0703125,0.2421875,0.171875,0.0740740740740741
0.19975639745492998,0.0593571005933473,0.22847457627118598,0.134915254237288,0.24576271186440699,0.110847457627119,2.2912581448224505,9.07650977716091,0.8829808483222629,0.30900403887744704,0.24474576271186396,0.19975639745492998,0.13232631748874002,0.052863436123348,0.27906976744186,1.01822916666667,0.0234375,8.0859375,8.0625,0.0925721732157177
0.146683932675445,0.0662410925615489,0.12009803921568599,0.0969934640522876,0.21640522875817,0.11941176470588198,1.9359677962239599,7.154134621188309,0.9346368611823671,0.575083782466415,0.0999673202614379,0.146683932675445,0.11256770538302198,0.0217687074829932,0.27586206896551696,0.569010416666667,0.0078125,3.6484375,3.640625,0.26736246586032
0.178696051867839,0.059245739277071996,0.192231686541738,0.12115843270868801,0.22037478705281102,0.0992163543441227,1.32206684502141,4.43081063070355,0.923824782138254,0.474674584628366,0.19700170357751298,0.178696051867839,0.13646084628932598,0.0493827160493827,0.27906976744186,0.925464527027027,0.0234375,4.5,4.4765625,0.127681134943422
0.146695446724338,0.0832939357382612,0.18655542312276502,0.0584028605482718,0.213253873659118,0.154851013110846,1.70365818246075,6.708772448104769,0.94130892883397,0.6252726897627701,0.19589988081048898,0.146695446724338,0.178227721665322,0.0418848167539267,0.23880597014925398,0.664496527777778,0.0234375,3.5234375,3.5,0.20995273109243698
0.197098761256177,0.061625616725017,0.21111931119311197,0.136039360393604,0.256580565805658,0.120541205412054,1.9536309778045402,7.24920241734653,0.8940328355711469,0.314099266353789,0.136728167281673,0.197098761256177,0.128867805619403,0.0475247524752475,0.27428571428571397,1.4644775390625,0.0234375,7.921875,7.8984375,0.13759931080693
0.18942598613294895,0.0603711373164841,0.206270928462709,0.128280060882801,0.246331811263318,0.118051750380517,1.3454306429033998,4.1838045176352106,0.9050146879598199,0.333550533474564,0.125296803652968,0.18942598613294895,0.127748174041961,0.0471512770137525,0.27428571428571397,0.771524234693878,0.0234375,3.28125,3.2578125,0.15810987573577498
0.16725160979566,0.0790828205184475,0.200874684608915,0.11539108494533198,0.224423885618167,0.109032800672834,2.0560682145335503,6.9792534785353695,0.9174652332462759,0.511027542974711,0.20134566862910003,0.16725160979566,0.193539343200247,0.0199004975124378,0.24242424242424201,0.44318181818181795,0.0078125,3.15625,3.1484375,0.147110953562566
0.186237863234528,0.0588565470836388,0.20044280442804396,0.132509225092251,0.234280442804428,0.10177121771217698,1.29145880401153,4.558723266478911,0.929501969614287,0.479050089459664,0.22782287822878197,0.186237863234528,0.111048830772218,0.0166147455867082,0.27586206896551696,0.35,0.1171875,2.6640625,2.546875,0.10429447852760698
0.18829931306611103,0.0273169622336663,0.18726881720430102,0.171612903225806,0.204731182795699,0.0331182795698925,2.03370007318753,6.64330085277251,0.8167314910273721,0.158557270091114,0.174623655913978,0.18829931306611103,0.18275892656009196,0.0903954802259887,0.25,0.8046875,0.1640625,6.2578125,6.09375,0.222364672364672
0.21901825573947697,0.0341279914714208,0.21708333333333302,0.19708333333333303,0.245,0.0479166666666667,1.6354697205194,5.17048702209606,0.8476866974256251,0.16027460985228398,0.2125,0.21901825573947697,0.18057245133269395,0.0469667318982388,0.277456647398844,0.9077524038461541,0.0234375,9.0703125,9.046875,0.0829015544041451
0.18646793374543802,0.0583301235263436,0.194059405940594,0.13029702970297,0.237623762376238,0.10732673267326699,1.77431609946181,7.4057587745207,0.9165480892351658,0.39046335821387107,0.11801980198019801,0.18646793374543802,0.11959350217100699,0.0473840078973346,0.277456647398844,0.5,0.0234375,2.953125,2.9296875,0.10504347826087
0.22188151900492703,0.0487648387925393,0.22811881188118802,0.21821782178217802,0.24633663366336603,0.0281188118811881,3.31155085501257,16.0264368774438,0.8321749644170071,0.266716162725099,0.225346534653465,0.22188151900492703,0.18577328563976395,0.0476190476190476,0.27906976744186,1.27836277173913,0.0234375,11.2265625,11.203125,0.09424954404033901
0.143582841975209,0.0805960048722245,0.160479041916168,0.0605988023952096,0.208862275449102,0.14826347305389198,8.72740626394288,147.72714745659,0.9631735385986909,0.767661082596681,0.050059880239520994,0.143582841975209,0.142987432017541,0.016580310880828997,0.27586206896551696,0.161865234375,0.0546875,0.75,0.6953125,0.17760057992026101
0.159621373688141,0.0629861883846445,0.167067342505431,0.10097031136857301,0.20761766835626397,0.10664735698769,2.3800121002789703,9.27499310804347,0.926852728278269,0.517627863543689,0.10279507603186099,0.159621373688141,0.0937884131311651,0.0326797385620915,0.24390243902439002,0.585472470238095,0.0048828125,3.9599609375,3.955078125,0.179520697167756
0.19887241543980497,0.06988339023993,0.222787550744249,0.186414073071719,0.247036535859269,0.0606224627875507,1.42885187232647,4.06495643203802,0.9245481047781371,0.509935537616956,0.21558863328822697,0.19887241543980497,0.181328563791654,0.0470127326150832,0.27906976744186,0.8595252403846151,0.0234375,4.5234375,4.5,0.10541213768115901
0.13867654889023903,0.0881892112152568,0.15662756598240501,0.0502932551319648,0.213079178885631,0.162785923753666,3.8923807326831095,44.077915720933504,0.9664724322974759,0.7691927139360211,0.0500879765395894,0.13867654889023903,0.10718938412137,0.0240963855421687,0.27586206896551696,0.7156929347826091,0.0078125,3.609375,3.6015625,0.19595083152566897
0.16770512824470998,0.0707744621244844,0.179442119944212,0.097629009762901,0.231771269177127,0.134142259414226,17.9484878211949,416.183638199693,0.9212572691326409,0.519320125843053,0.0599442119944212,0.16770512824470998,0.08121920791944999,0.015888778550149,0.271186440677966,0.073828125,0.0703125,0.2109375,0.140625,0.0512820512820513
0.16502645634814403,0.0771528530046274,0.161932650073206,0.117657393850659,0.234494875549048,0.11683748169838902,1.0805363825993701,3.7998562134751297,0.9603229868071629,0.717651866573845,0.24474377745241602,0.16502645634814403,0.126415093396274,0.0546075085324232,0.266666666666667,0.770970394736842,0.0390625,3.2578125,3.21875,0.30137540453074396
0.111292517976123,0.084946199070852,0.0823697650663943,0.0320326864147089,0.19305413687436201,0.16102145045965302,1.5994772445905803,5.53864382407676,0.9528600580024951,0.688808390288939,0.0145863125638407,0.111292517976123,0.18954990364621602,0.03125,0.266666666666667,0.7765625,0.0078125,4.671875,4.6640625,0.0751907686581053
0.201498853531523,0.0361055144617948,0.2,0.188705882352941,0.218352941176471,0.0296470588235294,2.90302741051539,11.258758275362801,0.835137491341124,0.251416029591317,0.186823529411765,0.201498853531523,0.16840487327692497,0.0567375886524823,0.271186440677966,0.8565848214285708,0.0234375,5.2265625,5.203125,0.0571821821821822
0.22254887333673604,0.0297932293772442,0.225298013245033,0.208609271523179,0.241059602649007,0.0324503311258278,2.0996608734661,6.89095845285285,0.8266181982948909,0.14922267512015197,0.22900662251655604,0.22254887333673604,0.17889780937990196,0.0477611940298507,0.277456647398844,0.861328125,0.0234375,9.1875,9.1640625,0.0971867007672634
0.16293775891502,0.0634012425588082,0.155755102040816,0.11069387755102002,0.22383673469387802,0.11314285714285699,3.1260037590242304,15.6652385620591,0.911938914032433,0.42560862643693204,0.11526530612244901,0.16293775891502,0.110186365192184,0.0436681222707424,0.222222222222222,0.2451171875,0.0341796875,0.78125,0.7470703125,0.262091503267974
0.165155638218331,0.0716528346282188,0.15782092772384,0.116289104638619,0.23137001078748698,0.115080906148867,1.25258097230649,4.57622081132201,0.9658327966812159,0.7382756014469258,0.13350593311758402,0.165155638218331,0.12049066247234401,0.0179171332586786,0.253968253968254,0.31067708333333305,0.0078125,0.6796875,0.671875,0.385797342192691
0.201203572236462,0.0422168123217678,0.20653211009174302,0.19762691131498497,0.220061162079511,0.022434250764526004,3.60006515232313,18.091867755386602,0.844056490935277,0.28031295805452505,0.204819571865443,0.201203572236462,0.18919269380714604,0.01953125,0.25,0.538330078125,0.0048828125,3.681640625,3.6767578125,0.18725099601593598
0.20180587183768697,0.0360570917869076,0.20162234042553198,0.17816489361702104,0.22787234042553198,0.0497074468085106,1.58535302468028,4.9456342439260705,0.8847314039545551,0.227902695103442,0.176117021276596,0.20180587183768697,0.19170371393951002,0.032719836400818,0.27586206896551696,0.59375,0.0078125,5.921875,5.9140625,0.124382952096225
0.14117962460992903,0.0676881613410561,0.150005717552887,0.12295025728988002,0.16937678673527698,0.0464265294453974,2.9096288365257204,13.3704700534688,0.923194700970522,0.5596647896001861,0.164093767867353,0.14117962460992903,0.0926908664624571,0.016,0.24242424242424201,0.07861328125,0.0078125,0.1953125,0.1875,0.24113475177305
0.15810798945649598,0.0827815915759607,0.19119145439605606,0.0623500410846343,0.22455217748562,0.162202136400986,2.8013439630652797,19.929616705310398,0.9521609649004509,0.679223312622536,0.0499260476581758,0.15810798945649598,0.185041734793057,0.023021582733813,0.27586206896551696,0.272964015151515,0.046875,0.7421875,0.6953125,0.33988764044943803
0.18606422979716503,0.0569333488851887,0.20796116504854395,0.12831067961165,0.226718446601942,0.0984077669902913,2.2222369364809,8.968451730254001,0.912176383953699,0.416084702329719,0.226446601941748,0.18606422979716503,0.109011187972193,0.0394088669950739,0.16494845360824698,0.48102678571428603,0.0078125,2.71875,2.7109375,0.18187640089657395
0.208893602230923,0.0406506517757338,0.210625,0.200625,0.2284375,0.0278125,3.27396863425022,15.9477549049889,0.8530129939832259,0.247077684028033,0.20734375,0.208893602230923,0.204826601514288,0.0699300699300699,0.25641025641025605,0.41954627403846206,0.146484375,0.830078125,0.68359375,0.325714285714286
0.19857007704908802,0.0648667396166266,0.221376281112738,0.136515373352855,0.255402635431918,0.118887262079063,1.66581806026034,5.605140980169179,0.920924962431622,0.46506605176295207,0.26852122986822796,0.19857007704908802,0.127269104272062,0.0471976401179941,0.271186440677966,1.5375,0.0234375,7.0078125,6.984375,0.139261744966443
0.192529030814481,0.0350738414346559,0.19452054794520499,0.167123287671233,0.212602739726027,0.0454794520547945,1.97395962394301,6.66124428672452,0.856233985849718,0.21908543909775702,0.212602739726027,0.192529030814481,0.158202935027031,0.0492813141683778,0.24870466321243498,1.48036317567568,0.1640625,7.734375,7.5703125,0.18630486250227601
0.161414456860612,0.0587211515073434,0.168799480856587,0.155353666450357,0.18769630110317997,0.0323426346528229,6.98316538429331,62.0159629640473,0.8832438723682869,0.487798667077303,0.168799480856587,0.161414456860612,0.152409396898634,0.0182815356489945,0.172413793103448,0.18780048076923103,0.0341796875,0.68359375,0.6494140625,0.0628571428571428
0.17563412322742403,0.0595481553935222,0.192817133443163,0.11808896210873102,0.222800658978583,0.10471169686985199,1.32678890628481,4.64740182892186,0.92459144563178,0.45359953575752504,0.19881383855024698,0.17563412322742403,0.124858200307026,0.0473840078973346,0.24870466321243498,0.424408783783784,0.0234375,1.921875,1.8984375,0.0816407805655118
0.182167617695883,0.0373315271475353,0.171089108910891,0.15920792079207902,0.21742574257425698,0.0582178217821782,2.86453197753082,12.8291907179229,0.843869233024807,0.23480683746300302,0.16792079207920801,0.182167617695883,0.15858654343630602,0.049740932642486996,0.277456647398844,1.33728966346154,0.0234375,10.734375,10.7109375,0.0906466781507519
0.20692431992862803,0.0530961750118692,0.22656182987848497,0.164117226590422,0.24437455325232302,0.0802573266619013,2.90705270734074,15.202522787433901,0.9058364303973759,0.29065568693096994,0.238170121515368,0.20692431992862803,0.130055058925411,0.0316831683168317,0.2,0.926106770833333,0.171875,6.03125,5.859375,0.23448484848484802
